dataset_label;link_immometrica;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;agent_decision;agent_klasse;score_vor_malus;agent_liquiditaets_malus;score_final;exclusion_reason;risk_level;next_step;audit_kategorie;audit_liquiditaets_malus;manual_review_required;manual_review_reason;validation_result
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27752226;Anger-Crottendorf;04318 Anger-Crottendorf, Leipzig;Ruhig wohnen mit Balkon, Stellplatz und guter Raumaufteilung;135000;52.8;4.4;6;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;48;0;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27752227;Anger-Crottendorf;04318 Anger-Crottendorf, Leipzig;Vermietete 2-Zimmer-Erdgeschosswohnung mit Balkon;120000;60;5.4;6;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;57;0;57;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27753030;Anger-Crottendorf;04318 Leipzig - Anger-Crottendorf 04318 Leipzig - Anger-Crottendorf;Vermietete Eigentumswohnung mit Balkon und Stellplatz;135000;52.8;4.4;6;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;48;0;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27757612;Wahren;Georg-Schumann-Straße 383, 04159 Wahren, Leipzig;Renditeobjekt: Vermietete 2 Zimmer in Wahren - Laminat - Balkon - Auwald ums Eck;109000;52.1;5;6;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;55;0;55;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27757988;Leipzig;Gröpplerstr. 96, 04179 Leipzig;Bezugsfreie 2-Zimmer-Wohnung mit Balkon + Einbauküche im aufstrebenden Leipziger Neulindenau;109500;42.4;4.5;6;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;0;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27760500;Leipzig;04315 Leipzig;Solide Kapitalanlage im Leipziger Osten: Vermietete 1-Zimmer-Wohnung mit Balkon;99500;39;4.9;5;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;0;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27760502;Leipzig;04179 Leipzig;Bezugsfreie 2-Zimmer-Wohnung mit Balkon + Einbauküche im aufstrebenden Leipziger Neulindenau;109500;42.4;4.7;5;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;0;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27762396;Leipzig;Paunsdorfer Str. 23, 04316 Leipzig;+++ Lichtdurchflutete 2-Zimmer-Wohnung | Frisch saniert | Sofort bezugsfrei+++;144000;53;5;5;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;0;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27762601;Altlindenau;Rabenerstraße 7 WE13, 04177 Altlindenau, Leipzig;Denkmalgeschützte 2-Raumwohnung mit Balkon in Leipzig-Altlindenau;99900;48.6;5.9;5;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;59;0;59;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27764092;Altlindenau;Rabenerstraße 7 WE13,04177 Leipzig / Altlindenau;Denkmalgeschützte 2-Raumwohnung mit Balkon in Leipzig-Altlindenau;99900;48.62;6;5;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;0;61;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27769385;Leipzig;Simildenstr. 16, 04277 Leipzig;***LANGZEITVERMIETETE ETW ALS KAPITALANLAGE IN LEIPZIG-CONNEWITZ ZU VERKAUFEN***;118900;57.18;5.8;4;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;0;61;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27776585;Althen-Kleinpösna;04319 Althen-Kleinpösna, Leipzig;Sofort beziehbar I Balkon I PKW-Stellplatz I ruhige Lage;89900;43;5.4;3;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;69;0;69;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27776813;Altlindenau;Uhlandstr. 23, 04177 Altlindenau, Leipzig;Gepflegte 2-Zimmer-DG-Wohnung mit Balkon in attraktiver Denkmalimmobilie in Leipzig-Altlinenau;117800;52;5.3;3;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;0;63;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27777459;Leipzig;Am Meilenstein 20, 04159 Leipzig;Vermietete, gepflegte ETW für Anleger in Vorstadtlage;119000;64.45;5.7;3;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;59;0;59;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27778784;Althen-Kleinpösna;04319 Leipzig - Althen-Kleinpösna 04319 Leipzig - Althen-Kleinpösna;Sofort beziehbar I Balkon I PKW-Stellplatz I ruhige Lage;89900;43;5.3;3;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;69;0;69;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27778801;Lößnig;04279 Leipzig - Lößnig 04279 Leipzig - Lößnig;2-Zimmer-ETW | 41 m² | Leipzig-Lößnig | 100.000 € | Kapitalanlage;100000;40.86;4.7;3;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;0;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27784257;Leipzig;Bischofstr. 4, 04179 Leipzig;vermietete 2-Zimmer-Wohnung mit Balkon (A1726);129900;56.64;5;3;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;0;61;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27784594;Wahren;04159 Leipzig (Wahren);Vermietete, gepflegte ETW für Anleger in Vorstadtlage;119000;64.6;5.8;2;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;59;0;59;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27786209;Leutzsch;04179 Leipzig (Leutzsch);vermietete 2-Zimmer-Wohnung mit Balkon (A1726);129900;56.6;5.4;2;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;62;0;62;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27790955;Leipzig;Nonnenstr. 5, 04229 Leipzig;Kapitalanlage in Bestlage: Vermietetes Elster-Idyll zum Spitzenpreis - inkl. TG Stellplatz;150000;58;5.4;2;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;50;0;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27797485;Eutritzsch;Zerbster Strasse 7a, 04129 Eutritzsch, Leipzig;Hell, modern, mit Balkon in Hochparterre– 2-Zimmer-Wohnung zum Verlieben;120000;45;4.7;1;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;0;47;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27802603;Seehausen;Storchenweg 6, 04356 Leipzig;2 - Zimmer- DG Wohnung in Leipzig Seehausen zu verkaufen;99995;53;5.7;1;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;59;0;59;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27808348;Connewitz;04277 Connewitz, Leipzig;Bezugsfreie 1,5-Zimmer-Wohnung mit Balkon und SNR am TG-Stellplatz;140000;42;4.3;1;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;43;0;43;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27814739;Grünau-Mitte;Stuttgarter Allee 41, 04209 Leipzig;Unkompliziert einziehen oder : 2-Zi.-ETW mit Balkon, TG-Stellplatz und Aufzug in guter Lage;92500;38;4.7;0;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;43;0;43;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27815599;Lindenau;Henriettenstr. 14, 04177 Lindenau, Leipzig;Bezugsfreie Eigentumswohnung in Leipzig-Lindenau mit Terrasse, Wohnküche, Schlafzimm., Bad mit Wanne;115000;42.04;4.4;0;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;0;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
